"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",19.143,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",18.807,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",19.73,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",19.217,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",18.448,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",20.336,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",20.818,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",22.882,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",21.52,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",23.203,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",23.153,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",23.483,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",21.459,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",20.769,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",21.854,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",21.957,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",21.622,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",35.681,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",34.54,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",39.739,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",43.105,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",50.793,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",50.882,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",60.609,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",66.092,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",69.868,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",63.48,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",69.127,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",77.343,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",73.901,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",81.564,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",65.146,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",54.773,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",64.041,
"KAZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",65.113,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",3.832,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",4.112,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",4.074,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",4.325,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",4.439,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",4.529,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",4.69,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",4.796,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",4.587,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",4.404,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",4.508,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",4.257,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",4.417,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",4.34,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",4.341,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",4.263,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",4.257,
"LVA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",4.4,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",7.141,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",8.289,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",8.879,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",9.27,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",9.405,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",8.865,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",8.73,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",9.46,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",9.527,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",8.767,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",7.051,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",7.307,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",7.378,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",6.968,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",6.98,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",7.047,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",7.208,
"LTU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",7.543,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.668,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.577,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.527,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2.79,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.746,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.915,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.965,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",3.074,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",3.037,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.816,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.871,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",3.138,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.99,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2.772,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",2.694,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.654,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2.685,
"MKD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",2.731,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",48.297,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",50.256,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",51.935,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",55.637,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",59.893,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",64.985,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",65.311,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",69.786,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",73.856,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",69.856,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",72.487,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",75.565,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",76.751,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",86.593,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",88.403,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",84.545,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",87.713,
"MYS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",84.7,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",0.676,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",0.787,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",0.733,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",0.826,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",0.829,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",0.849,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",0.85,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",0.868,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",0.882,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",0.806,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",0.839,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",0.835,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",0.884,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",0.774,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",0.777,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",0.644,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",0.596,
"MLT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",0.678,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.884,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",3.053,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",3.096,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",3.361,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",3.377,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.524,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",3.451,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",3.373,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",3.351,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",3.184,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",3.728,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",3.783,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",3.766,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",3.388,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",3.65,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",3.709,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",3.802,
"MDA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",3.85,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",7.18,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",7.548,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",7.763,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",8.167,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",8.459,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",8.619,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",8.911,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",7.205,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",7.389,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",8.036,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",7.311,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",9.129,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",9.232,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",9.881,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",10.226,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",10.559,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",10.739,
"MOZ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",10.794,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",87.067,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",90.76,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",93.522,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",98.045,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",99.475,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",105.246,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",105.915,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",109.855,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",113.165,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",111.088,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",127.378,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",138.916,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",140.279,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",142.947,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",146.375,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",144.023,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",149.194,
"NGA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",149.361,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",63.636,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",64.727,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",65.712,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",68.738,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",73.702,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",76.303,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",79.606,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",84.232,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",82.871,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",84.119,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",85.421,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",86.047,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",87.123,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",89.165,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",93.281,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",95.969,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",100.735,
"PAK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",105.533,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",3.86,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",3.925,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",3.895,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",3.98,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",4.015,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.965,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",4.086,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",4.162,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",4.462,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",4.553,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",4.849,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",4.921,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",4.946,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",4.99,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",5.218,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",5.694,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",6.695,
"PRY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",7.073,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",13.459,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",13.027,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",13.046,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",12.813,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",13.923,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",14.757,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",14.254,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",15.169,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",16.703,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",16.851,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",17.552,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",20.163,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",21.63,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",20.815,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",21.943,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",22.63,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",23.584,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",23.871,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",38.987,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",37.118,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",37.612,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",37.661,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",37.358,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",38.403,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",38.085,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",38.997,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",40.896,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",39.907,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",41.693,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",42.213,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",43.968,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",45.393,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",48.513,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",52.727,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",55.834,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",59.066,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",36.251,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",36.888,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",38.145,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",39.731,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",38.702,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",38.548,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",39.88,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",39.688,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",39.538,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",34.783,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",34.919,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",35.694,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",34.831,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",31.777,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",31.443,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",31.678,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",31.614,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",33.17,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",619.37,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",625.934,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",623.283,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",645.398,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",647.511,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",651.749,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",670.781,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",672.68,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",688.358,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",646.704,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",693.301,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",715.697,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",724.933,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",704.209,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",705.958,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",692.134,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",713.119,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",726.333,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",106.785,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",110.012,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",124.306,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",124.536,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",121.994,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",128.753,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",138.854,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",146.38,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",161.175,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",174.224,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",194.133,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",202.558,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",209.596,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",206.991,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",229.123,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",234.096,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",235.962,
"SAU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",240.118,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",18.669,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",21.294,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",21.156,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",25.582,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",30.713,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",21.012,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",22.572,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",20.82,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",23.996,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",25.284,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",23.502,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",20.714,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",24.374,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",26.464,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",29.007,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",31.713,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",32.551,
"SGP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",35.434,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",6.526,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",6.941,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",6.95,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",7.064,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",7.267,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",7.53,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",7.496,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",7.582,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",7.988,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",7.168,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",7.354,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",7.354,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",7.057,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",6.871,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",6.673,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",6.587,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",6.798,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",6.991,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",109.293,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",105.335,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",100.17,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",112.492,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",122.449,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",117.795,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",119.885,
